label,text,augmented_text
positive,Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,Circulation revenue has increase by cinque% in Republic of finland and little joe% in Sweden in 2008.
positive,Clothing chain Sepp+Æl+?'s net sales increased by 7.0 % to EUR 30.8 mn .,Clothing ernst boris chain Sepp + Æl +? ' s nett sales event increased by vii. 0% to EUR 30. 8 mn.
positive,Construction volumes meanwhile grow at a rate of 10-15 percent annually .,Expression intensity meanwhile grow at a rate of x - 15 percentage annually.
positive,Finnish and Swedish construction markets are still experiencing an estimated 4 % annual growth in 2008 .,Finnish and Swedish expression marketplace are nevertheless experiencing an estimated 4% annual growth in 2008.
positive,"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .","However, Biohit estimates it full net sales will go along to grow in 2009, and that prosperous trends in final sales will lead to a profit in 2009."
positive,"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .","In 2009, Fiskars ' cash stream from operating activities amounted to EUR121m, up from EUR97m in the previous year."
positive,"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .","In Lithuania, operating profit rose to EUR 190, 000 from EUR 70, 000 in the corresponding menstruation in 2005."
positive,"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .","In the fourth quarter of 2008, net sales increased by 2% to EUR 1, 050. 7 mn from EUR 1, 027. 0 mn in the fourth quarter of 2007."
positive,"International sales rose by 59.8 % to EUR 1,244.4 mn .","International sales event rose by 59. 8% to EUR 1, 244. 4 manganese."
neutral,Kalmar Espana generated net sales of some 11.3 mln euro $ 14.8 mln in 2005 .,['Kalmar Espana generated net sale of some xi. 3 mln euro $ xiv. 8 mln in 2005.']
positive,Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,Net sales farm in the period to x20ac 402 billion $ 585US zillion from x20ac 401 million in 2006.
positive,Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,Net sales increased to EUR655m in Apr to June 2010 from EUR438m a year earlier.
positive,"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .","Net sales rose by xxv. 5% year - on - year to EUR59. 6 m, as the number of chargers delivered went upwards by 41% to 65. 9 million piece."
positive,"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .","Net sale totaled EUR 93. captain hicks north star state, up from EUR 93. two mn in the corresponding period in 2005."
positive,"Nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter .","Nokia also noted the average selling price of handset declined during the period, though its nomadic phone profits margin rose to more than 22 percent from 13 percent in the year - ago quarter."
positive,Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,Operating profit increased by 145. i% to EUR 8. 3 mn from EUR 3. four mn.
positive,Operating profit margin increased from 11.2 % to 11.7 % .,Operating profits margin increase from 11. 2% to xi. vii%.
positive,Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,Operating profit rose to EUR 3. 11 mn from EUR i. 22 minnesota in the corresponding period in 2009.
positive,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,Operating net rose to EUR 5mn from EUR 2. eight atomic number 25 in the fourth quarter of 2008.
positive,"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .","Operating profit was EUR 24. 5 mn, upwards from EUR 23. zero mn."
positive,"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .","Ramirent ' s last sales in the second quarterended June 30 were EURO 128. 7 million astir U. S. $ 163 million, a 3. 3 - percent increase compared with EURO 124. 6 trillion for thesecond quarter last year."
positive,"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .","Receipts grew by 2 percent to x20ac 580 million $ 743 million, from x20ac 569 million."
positive,Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .,Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from it Kalajoki social unit in Finland.
positive,"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .","Ruukki ' s delivery volumes and selling prices showed favourable growth and the company ' s comparable net sales grew by l% year - on - year to EUR647m, CEO Sakari Tamminen said."
positive,Sanoma Magazines ' net sales are estimated to grow in 2006 .,Sanoma Magazines ' net sales are judge to grow in 2006.
positive,The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,The bank prognosis Finland ' s gross domestic product will grow by 2% in 2010 and in 2011.
positive,"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .","The circuit ' s overall product rate on a weekly basis be now in overabundance of an average of 40, 000 tonnes per day, with volumes in excess of 50, 000 tonnes per day being reached on individual days."
positive,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .","The company ' s consolidated operating profit amounted to EUR 15. lxxxvi mn, up from EUR 4. 14 mn yr - on - twelvemonth."
positive,The Department Store Division reported an increase in sales of 4 per cent .,The Department Store Division report an growth in sales agreement of 4 per penny.
positive,The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,The fair time value of the troupe ' s investment property grew to EUR deuce. 803 billion at the end of Master of architecture 2009 from EUR 2. 691 million a year ago.
positive,"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .","The last quarter was the skillful quarter of 2009 in net sales, and the operating margin rose to 12. 2%."
positive,"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .","The major breweries increased their domestic beer sales by 4. v per cent last year, to 256. lxxxviii million litres from 245. 92 million liter in 2004."
positive,"The transaction doubles Tecnomens workforse , and adds a fourth to their net sales .","The dealing doubles Tecnomens workforse, and adds a fourth to their nett sales."
positive,- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,- Operating earnings rose by 26. 9% to EUR 105. eight (83. quaternary) million.
positive,"`` After this purchase , Cramo will become the second largest rental services provider in the Latvian market .","` ` After this leverage, Cramo will get the 2d largest rental service provider in the Latvian market."
positive,"`` The priority for 2009 was to strengthen the company 's balance sheet and increase cash flow , '' CEO Hannu Krook said .","` ` The priority for 2009 was to strengthen the company ' s balance canvass and increase cash flow, ' ' chief operating officer Hannu Krook said."
positive,`` The purchase of the operations is part of YIT 's strategy to expand its offering of building system services geographically . '',` ` The purchase of the operations is share of YIT ' s strategy to expand its offering of building scheme divine service geographically. ' '
positive,21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,21 October 2010 - Finnish fishing tackle company Rapala VMC Corp (HEL: RAP1V) said today its net profit rose to EUR18. 9 m for the first nine months of 2010 from EUR15. 1 m for the same period a year earlier.
