label,text,augmented_text
positive,"International sales rose by 59.8 % to EUR 1,244.4 mn .","International sales rose by 59.8% to 1,244.4 million euros."
neutral,Kalmar Espana generated net sales of some 11.3 mln euro $ 14.8 mln in 2005 .,Kalmar Espana had a net turnover of about 11.3 million euros 14.8 million dollars in 2005.
positive,Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,Net sales grew to x20ac 402 million $585 million during this period from x20ac 401 million in 2006.
positive,Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,Net sales rose from 438 million euros in the previous year to 655 million euros from April to June 2010.
positive,"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .",Net sales increased year-on-year by 25.5% to 59.6 million euros and the number of chargers delivered by 41% to 65.9 million units.
positive,"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .","Net sales amounted to 93.6 million euros, compared to 93.2 million euros in the corresponding period in 2005."
positive,"Nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter .","Nokia also noted that the average selling price of mobile phones decreased during the period, although the profit margin of its mobile phone increased from 13 percent in the year-earlier quarter to more than 22 percent."
positive,Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,Operating profit rose by 145.1% to 8.3 million euros from 3.4 million euros.
positive,Operating profit margin increased from 11.2 % to 11.7 % .,The operating profit margin rose from 11.2% to 11.7%.
positive,Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,Operating profit rose from EUR 1.22 million in the corresponding period of 2009 to EUR 3.11 million.
positive,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,Operating profit rose from EUR 2.8 million in the fourth quarter of 2008 to EUR 5 million.
positive,"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .","The operating profit amounted to 24.5 million euros, after 23.0 million euros."
positive,"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .","Ramirent's net revenues for the second quarter ended June 30 were Euro 128.7 million, an increase of 3.3 percent from Euro 124.6 million in the second quarter of the prior year."
positive,"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .","Revenue grew 2 percent to x20ac $580 million, from x20ac $569 million."
positive,Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .,Ruukki announced that in September 2010 it signed an agreement with Aker Solutions of Norway for the supply of 24 suction anchors from its Kalajoki site in Finland.
positive,"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .","Ruukki's delivery volumes and sales prices developed positively and the company's comparable net sales grew by 50% year-on-year to 647 million euros, said CEO Sakari Tamminen."
positive,Sanoma Magazines ' net sales are estimated to grow in 2006 .,The net sales of Sanoma Magazines are expected to increase in 2006.
positive,The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,The Bank forecasts Finland's GDP to grow by 2% in 2010 and 2011.
positive,"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .","The total weekly production rate of the cycle is currently over 40,000 tonnes per day, with individual days reaching volumes of over 50,000 tonnes per day."
positive,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .","The company's consolidated operating profit amounted to EUR 15.86 million, compared to EUR 4.14 million in the previous year."
positive,The Department Store Division reported an increase in sales of 4 per cent .,The department store division reported a 4 percent increase in sales.
positive,The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,The fair value of the Company's investment properties increased from EUR 2.691 million a year ago at the end of March 2009 to EUR 2.803 billion.
positive,"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .","The last quarter was the best of 2009 in terms of net sales, and the operating margin increased to 12.2%."
positive,"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",The major breweries increased their domestic beer sales last year by 4.5 percent to 256.88 million litres from 245.92 million litres in 2004.
positive,"The transaction doubles Tecnomens workforse , and adds a fourth to their net sales .","The transaction doubles Tecnomens ""work capacity and increases net sales by a quarter."
positive,- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,- Operating profit increased by 26.9% to EUR 105.8 (83.4) million.
positive,"`` After this purchase , Cramo will become the second largest rental services provider in the Latvian market .","""Following this acquisition, Cramo will become the second largest provider of rental services on the Latvian market."
positive,"`` The priority for 2009 was to strengthen the company 's balance sheet and increase cash flow , '' CEO Hannu Krook said .","""The priority for 2009 was to strengthen the company\'s balance sheet and increase cash flow,"" said CEO Hannu Krook."
positive,`` The purchase of the operations is part of YIT 's strategy to expand its offering of building system services geographically . '',"""The purchase of the plant is part of YIT\'s strategy to expand its range of building services geographically."""
positive,21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,"October 21, 2010 - Finnish fishing gear manufacturer Rapala VMC Corp (HEL: RAP1V) announced today that its net profit for the first nine months of 2010 increased to â‚?8.9 million, from â‚?5.1 million in the same period last year."
neutral,"A structures BIM ( building information modeling ) software from Tekla , a model-based software provider , has been adopted for the construction management and delivery of a university project in Abu Dhabi .",A BIM software (Building Information Modeling) from the model-based software provider Tekla was used for the construction management and delivery of a university project in Abu Dhabi.
positive,"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .","According to Finland's Metso Minerals, the value of the company's contracts has risen to 1.9 billion euros in 12 months."
positive,Finnish Aldata Solution has signed a contract of supply its G.O.L.D. system to two French retail chains .,Finland's Aldata Solution has signed a supply contract for its G.O.L.D. system to two French retail chains.
