label,text,augmented_text
positive,"`` They would invest not only in the physical infrastructure , but would also provide know-how for managing and developing science and technology parks , '' said Sunrise Valley director Andrius Bagdonas .","`` They would invest not only adequately in the the additional physical infrastructure, but would also provide know-how needed for managing them and developing science and new technology parks, '' said former Sunrise Farm Valley park director Andrius Bagdonas."
positive,"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .","4 February â€?2011 - the Finnish broadband data communication systems technology provider Teleste Oyj HEL : TLT1V saw its its net profit jump to almost EUR2.1 m for nearly the entire last quarter of 2010 from approximately EUR995 250,000 for the same corresponding period of 2009."
positive,Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .,Finnish unit Aktia Group FY's operating profit rose to EUR to 17.5 - mn dollar in the first quarter off of fiscal 2010 from EUR 8.2 mn reported in the first quarter of in 2009 after.
positive,Finnish Bank of +_land 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,Finnish First Bank of R +_land's consolidated net operating profit loss increased markedly from EUR 4.8 mn in the third first quarter third of 2005 to a EUR 6.4 million mn in the the whole first quarter of 2006.
positive,"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .","Finnish financial group Aktia reports net operating fat profit of EUR 44.4 - mn in? January-September 2009??, an up from EUR 37.3? mn in the same corresponding period in late 2008?."
positive,"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .","Finnish high technology provider Vaahto Group reports the net sales of EUR 41.8 mn posted in both the accounting period September 8 2007 - February 2 2008, marking an overall increase up of 11.2 million % overall from a year earlier."
positive,Net sales of Finnish food industry company L+Ã†nnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,"Net recurring sales to of Finnish food industry engineering company L+Ã†nnen Tehtaat's continuing business operations network increased by 13 % starting in 2008 to EUR 349.1 mn from around EUR 309.6 mn estimated in October 2007,."
positive,An individual promotion also generated slightly higher-than-expected revenues .,An individual promotion also likely generated slightly higher higher-than-expected sales revenues..
positive,Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,Biohit already services many more current Delta Genesis customers and thus the customer base today is expected to rapidly expand considerably as a result because of this agreement.
positive,"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .","Both operating group profit and turnover for during the three-month period have increased significantly, respectively from EUR0.9 m and EUR8.3 s m, as compared not to during the comparable corresponding year period except in 2005."
positive,Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,Circulation revenue margin has increased by approximately 5 % in Finland and grew 4 % faster in Sweden beginning in 2008.
positive,Clothing chain Sepp+Ã†l+?'s net sales increased by 7.0 % to EUR 30.8 mn .,Clothing chain Sepp+Ã†l+?'s net merchandise sales arm increased by some 7.0 25 % Y to average EUR of 30.8 mn /.
positive,Construction volumes meanwhile grow at a rate of 10-15 percent annually .,Construction volumes may meanwhile grow exponentially at typically a rate upwards of 10-15 percent of annually.
positive,Finnish and Swedish construction markets are still experiencing an estimated 4 % annual growth in 2008 .,Finnish and the Swedish construction capital markets are still experiencing an impressive estimated 4 million % annual annual growth in forecast 2008.
positive,"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .","However, Aqua Biohit already estimates its adjusted total recurring net sales will continue on to grow in CY 2009 by, and forecasts that recent favourable trends in net sales will lead to a profit surprise in 2009."
positive,"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .","In the 2009 2008, ASC Fiskars'cash flow derived from operating activities has amounted to nearly EUR121m, both up from EUR97m in 2009 the previous corresponding year."
positive,"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .","In Lithuania, quarterly operating profit rose to EUR ($ 190,000 from EUR $ 70,000 reported in from the same corresponding period conducted in 2005."
positive,"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .","In the Russian fourth fiscal quarter of August 2008 """", net sales increased by by 2 % to EUR 1,050.7 mn improved from EUR 1,027.0 mn in January the the fourth financial quarter of fiscal 2007."
positive,"International sales rose by 59.8 % to EUR 1,244.4 mn .","International sales revenues rose strongly by approximately 59.8 % to 11 EUR 9 1,244.4 US mn."
neutral,Kalmar Espana generated net sales of some 11.3 mln euro $ 14.8 mln in 2005 .,['Kalmar Espana () generated net net sales of some from 11.3 mln Swedish euro $ to 14.8 sq mln in its 2005..']
positive,Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,"Net sales "" grew in t the period to  x20ac 402 5 million $ 585US million s from  x20ac d 401 7 million in fiscal 2006 t."
positive,Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,"Net sales increased to EUR655m consolidated in short April year to June, 2010 from just EUR438m a whole year earlier."
positive,"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .","Net contract sales volumes rose overall by 25.5 % year-on-year to hit EUR59 2.6 g m, as also the estimated number of chargers recently delivered went up by 41 %... to 65.9 million pieces."
positive,"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .","Net sales volume totaled EUR 93.6 mn, up marginally from EUR / 93.2 per mn recorded in the relevant corresponding time period in 2005.."
positive,"Nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter .","Nokia analysts also noted the the average selling price rate of handsets declined significantly during the period, though its consolidated mobile data phone profit margin rose slightly to more than 22 percent than from 13 percent in comparison the same year-ago quarter."
positive,Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,Operating profit increased by around 145.1 % % to EUR USA 8.3 million mn from US EUR SE 3.4 mn SE.
